Year,Mth,FH_Zone,Site_Name,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Mth_txt,Migration,Quarter,Ov_Thrs,Prop_AF
2011,5,3.5,Jackson Pass,0.3,0.2,0.2,0.2,2,May,Out Migration,Q2,0,0.667
2011,5,3.5,Lime Point,0.3,0.1,0.2,0.1,2,May,Out Migration,Q2,0,0.333
2011,5,3.5,Lochalsh Bay,0.3,0.2,0.3,0.2,2,May,Out Migration,Q2,0,0.667
2011,5,3.5,Sheep Passage,0.7,0.2,0.6,0.1,2,May,Out Migration,Q2,0,0.286
2011,6,2.3,Bare Bluff,0.5,0.1,0.1,0.1,3,Jun,Out Migration,Q2,0,0.2
2011,6,2.3,Bawden,0.2,0,0,0,1,Jun,Out Migration,Q2,0,0
2011,6,2.3,Bedwell,0.9,0.3,0.4,0.5,2,Jun,Out Migration,Q2,0,0.333
2011,6,2.3,Binns Island,0,0,0,0,2,Jun,Out Migration,Q2,0,
2011,6,2.3,Fortune Channel,0,0,0,0,1,Jun,Out Migration,Q2,0,
2011,6,2.3,Millar Channel,0.1,0,0.1,0,2,Jun,Out Migration,Q2,0,0
2011,6,2.3,Mussel Rock,0.9,0.3,0.3,0.4,2,Jun,Out Migration,Q2,0,0.333
2011,6,2.3,Rant Point,1,0.7,0.4,0.1,1,Jun,Out Migration,Q2,0,0.7
2011,6,2.3,Ross Pass,0.3,0,0.1,0,2,Jun,Out Migration,Q2,0,0
2011,6,2.3,Saranac Island,1.5,0.2,0.6,0,1,Jun,Out Migration,Q2,0,0.133
2011,6,2.3,West Side,0.7,0.4,0,0.1,2,Jun,Out Migration,Q2,0,0.571
2011,6,2.4,Atrevida,0.5,0.2,0.1,0,2,Jun,Out Migration,Q2,0,0.4
2011,6,2.4,Cleagh Creek,0.1,0,0.5,0.1,2,Jun,Out Migration,Q2,0,0
2011,6,2.4,Concepcion,0.1,0,0,0,2,Jun,Out Migration,Q2,0,0
2011,6,2.4,Esperanza,1.7,0.8,0,0,2,Jun,Out Migration,Q2,0,0.471
2011,6,2.4,Mahatta East,3,1.6,0,0.1,1,Jun,Out Migration,Q2,0,0.533
2011,6,2.4,Mahatta West,1.9,0.8,0.2,0.2,1,Jun,Out Migration,Q2,0,0.421
2011,6,2.4,Muchalat North,0.4,0.1,0,0,2,Jun,Out Migration,Q2,0,0.25
2011,6,2.4,Steamer,1.6,0.9,0,0,1,Jun,Out Migration,Q2,0,0.563
2011,6,3.1,Ahlstrom,0,0,0,0,1,Jun,Out Migration,Q2,0,
2011,6,3.1,Culloden,0,0,0.1,0,1,Jun,Out Migration,Q2,0,
2011,6,3.1,Site 13,0.1,0,0.1,0,1,Jun,Out Migration,Q2,0,0
2011,6,3.2,Bickley Bay,0.3,0.1,0.8,0.5,1,Jun,Out Migration,Q2,0,0.333
2011,6,3.2,Brent Island,0.6,0.1,0.1,0.5,1,Jun,Out Migration,Q2,0,0.167
2011,6,3.2,Brougham Point,0.8,0.2,1.5,0.5,2,Jun,Out Migration,Q2,0,0.25
2011,6,3.2,Chancellor Channel,4,1.6,0.6,1,1,Jun,Out Migration,Q2,1,0.4
2011,6,3.2,Conville Bay,0.1,0,0.2,0,1,Jun,Out Migration,Q2,0,0
2011,6,3.2,Far Side,1,0.7,0.4,0,2,Jun,Out Migration,Q2,0,0.7
2011,6,3.2,Frederick Arm,0.5,0.3,0.5,0,2,Jun,Out Migration,Q2,0,0.6
2011,6,3.2,Hardwicke,2.6,1.8,0.5,2.3,2,Jun,Out Migration,Q2,0,0.692
2011,6,3.2,Lees Bay,2.8,1.5,0.4,0.4,1,Jun,Out Migration,Q2,0,0.536
2011,6,3.2,Sonora Point,0,0,0,0,1,Jun,Out Migration,Q2,0,
2011,6,3.2,Thurlow,1.5,0.4,1.4,1,2,Jun,Out Migration,Q2,0,0.267
2011,6,3.2,Venture Point,0.4,0.1,0.4,0.7,1,Jun,Out Migration,Q2,0,0.25
2011,6,3.3,Arrow Pass,0.3,0.1,0.3,0.1,2,Jun,Out Migration,Q2,0,0.333
2011,6,3.3,Burdwood,0.1,0,0.9,0.2,3,Jun,Out Migration,Q2,0,0
2011,6,3.3,Cecil Island,0.3,0.2,0.1,0,2,Jun,Out Migration,Q2,0,0.667
2011,6,3.3,Doctor Islets,0.7,0.1,0.8,0.1,2,Jun,Out Migration,Q2,0,0.143
2011,6,3.3,Maude Island,0,0,0,0.1,2,Jun,Out Migration,Q2,0,
2011,6,3.3,Noo-la,0.1,0,0,0,2,Jun,Out Migration,Q2,0,0
2011,6,3.3,Port Elizabeth,0.1,0,0.7,0.4,2,Jun,Out Migration,Q2,0,0
2011,6,3.3,Potts Bay,0.3,0,4.3,0,2,Jun,Out Migration,Q2,0,0
2011,6,3.3,Sargeaunt Pass,0,0,0.1,0,2,Jun,Out Migration,Q2,0,
2011,6,3.3,Swanson,0.2,0.2,2.2,0,2,Jun,Out Migration,Q2,0,1
2011,6,3.3,Upper Retreat,0.1,0,0.2,0.2,2,Jun,Out Migration,Q2,0,0
2011,6,3.3,Wicklow Point,0.8,0.2,3.5,2.9,2,Jun,Out Migration,Q2,0,0.25
2011,6,3.4,Bell Island,0.1,0,0.3,0.2,3,Jun,Out Migration,Q2,0,0
2011,6,3.4,Marsh Bay,2,0.9,5,0.8,2,Jun,Out Migration,Q2,0,0.45
2011,6,3.4,Raynor,0.1,0,0.8,0.2,2,Jun,Out Migration,Q2,0,0
2011,6,3.4,Shelter Bay,1.3,0.2,0.1,0.6,2,Jun,Out Migration,Q2,0,0.154
2011,6,3.4,Shelter Pass,0.2,0,0.3,0,2,Jun,Out Migration,Q2,0,0
2011,6,3.4,Simmonds Point,0.1,0,3.3,0.3,1,Jun,Out Migration,Q2,0,0
2011,6,3.5,Goat Cove,0.3,0.1,0,0,1,Jun,Out Migration,Q2,0,0.333
2011,6,3.5,Jackson Pass,0.1,0,0.1,0.2,2,Jun,Out Migration,Q2,0,0
2011,6,3.5,Lime Point,0.4,0.3,0.2,0,2,Jun,Out Migration,Q2,0,0.75
2011,6,3.5,Lochalsh Bay,0.3,0.2,0.1,0.3,1,Jun,Out Migration,Q2,0,0.667
2011,6,3.5,Sheep Passage,0.6,0.4,0.1,0,2,Jun,Out Migration,Q2,0,0.667
2011,7,2.3,Bare Bluff,0.9,0.4,0,0.1,2,Jul,Rest of Year,Q3,0,0.444
2011,7,2.3,Bawden,0.2,0.1,0.1,0,2,Jul,Rest of Year,Q3,0,0.5
2011,7,2.3,Bedwell,1.9,0.7,0.4,0.5,2,Jul,Rest of Year,Q3,0,0.368
2011,7,2.3,Binns Island,0,0,0,0,2,Jul,Rest of Year,Q3,0,
2011,7,2.3,Millar Channel,0.4,0.2,0.1,0.1,2,Jul,Rest of Year,Q3,0,0.5
2011,7,2.3,Mussel Rock,2.3,1,0.4,0.2,2,Jul,Rest of Year,Q3,0,0.435
2011,7,2.3,Rant Point,0.1,0.1,0,0,2,Jul,Rest of Year,Q3,0,1
2011,7,2.3,Ross Pass,0.1,0.1,0.1,0,2,Jul,Rest of Year,Q3,0,1
2011,7,2.3,Saranac Island,3.6,0.9,5.3,0.1,1,Jul,Rest of Year,Q3,1,0.25
2011,7,2.3,West Side,0.8,0.3,0.1,0.3,2,Jul,Rest of Year,Q3,0,0.375
2011,7,2.4,Atrevida,0.5,0.1,0,0,1,Jul,Rest of Year,Q3,0,0.2
2011,7,2.4,Concepcion,0.1,0,0,0,2,Jul,Rest of Year,Q3,0,0
2011,7,2.4,Koskimo,0.2,0,0.5,0.2,1,Jul,Rest of Year,Q3,0,0
2011,7,2.4,Mahatta East,4,2.7,0,0.3,1,Jul,Rest of Year,Q3,1,0.675
2011,7,2.4,Monday Rocks,3.1,0.2,1.3,0.1,1,Jul,Rest of Year,Q3,1,0.065
2011,7,2.4,Muchalat North,0.6,0.2,0,0,1,Jul,Rest of Year,Q3,0,0.333
2011,7,3.1,Ahlstrom,0,0,0,0,1,Jul,Rest of Year,Q3,0,
2011,7,3.1,Culloden,0.1,0,0.1,0,1,Jul,Rest of Year,Q3,0,0
2011,7,3.1,Salten,0,0,0,0,1,Jul,Rest of Year,Q3,0,
2011,7,3.1,Site 13,0.1,0,0,0,1,Jul,Rest of Year,Q3,0,0
2011,7,3.2,Bickley Bay,0.2,0,0.2,0.1,1,Jul,Rest of Year,Q3,0,0
2011,7,3.2,Brent Island,1.8,0.4,2.7,0.9,1,Jul,Rest of Year,Q3,0,0.222
2011,7,3.2,Brougham Point,1.1,0.5,1.4,0.2,1,Jul,Rest of Year,Q3,0,0.455
2011,7,3.2,Chancellor Channel,0.5,0.2,0,0,2,Jul,Rest of Year,Q3,0,0.4
2011,7,3.2,Conville Bay,0.3,0.2,0.3,0,1,Jul,Rest of Year,Q3,0,0.667
2011,7,3.2,Far Side,1.6,1.2,0.3,0.1,1,Jul,Rest of Year,Q3,0,0.75
2011,7,3.2,Frederick Arm,0.9,0.6,0.5,0,1,Jul,Rest of Year,Q3,0,0.667
2011,7,3.2,Hardwicke,1.3,0.6,0.2,0.6,2,Jul,Rest of Year,Q3,0,0.462
2011,7,3.2,Lees Bay,0.4,0.1,0,0,2,Jul,Rest of Year,Q3,0,0.25
2011,7,3.2,Sonora Point,0.2,0,0.7,0.2,1,Jul,Rest of Year,Q3,0,0
2011,7,3.2,Thurlow,1.7,0.4,2.6,0.5,1,Jul,Rest of Year,Q3,0,0.235
2011,7,3.3,Althorpe,0.2,0,0,0.3,1,Jul,Rest of Year,Q3,0,0
2011,7,3.3,Burdwood,0.1,0,0,0,2,Jul,Rest of Year,Q3,0,0
2011,7,3.3,Cecil Island,0.3,0.2,0.1,0,2,Jul,Rest of Year,Q3,0,0.667
2011,7,3.3,Doctor Islets,0.1,0,0,0,1,Jul,Rest of Year,Q3,0,0
2011,7,3.3,Maude Island,0.1,0,0,0,1,Jul,Rest of Year,Q3,0,0
2011,7,3.3,Midsummer,0.2,0.1,2.4,0.2,1,Jul,Rest of Year,Q3,0,0.5
2011,7,3.3,Noo-la,0.2,0.1,0,0,1,Jul,Rest of Year,Q3,0,0.5
2011,7,3.3,Port Elizabeth,0.1,0,0,0.1,1,Jul,Rest of Year,Q3,0,0
2011,7,3.3,Potts Bay,0.6,0.3,0.9,0.1,1,Jul,Rest of Year,Q3,0,0.5
2011,7,3.3,Sargeaunt Pass,0,0,0.1,0,1,Jul,Rest of Year,Q3,0,
2011,7,3.3,Swanson,0.8,0.3,0.9,0.9,1,Jul,Rest of Year,Q3,0,0.375
2011,7,3.3,Upper Retreat,0.2,0,0.2,0.1,1,Jul,Rest of Year,Q3,0,0
2011,7,3.3,Wicklow Point,1.3,0.6,0.1,0.2,1,Jul,Rest of Year,Q3,0,0.462
2011,7,3.4,Bell Island,0.3,0.1,0.8,1.1,2,Jul,Rest of Year,Q3,0,0.333
2011,7,3.4,Marsh Bay,2.9,1.2,12.1,3.3,1,Jul,Rest of Year,Q3,0,0.414
2011,7,3.4,Raynor,0.2,0,0.3,0.4,1,Jul,Rest of Year,Q3,0,0
2011,7,3.4,Shelter Bay,1.8,0.7,2.2,0,1,Jul,Rest of Year,Q3,0,0.389
2011,7,3.4,Shelter Pass,0.2,0.1,0.3,0,1,Jul,Rest of Year,Q3,0,0.5
2011,7,3.4,Simmonds Point,0.1,0,3.4,0.1,2,Jul,Rest of Year,Q3,0,0
2011,7,3.5,Goat Cove,0.5,0.3,0.1,0,1,Jul,Rest of Year,Q3,0,0.6
2011,7,3.5,Jackson Pass,0.2,0,0.1,0.1,1,Jul,Rest of Year,Q3,0,0
2011,7,3.5,Kid Bay,2.7,0.9,1.2,0.6,1,Jul,Rest of Year,Q3,0,0.333
2011,7,3.5,Lime Point,2.2,1.4,0.1,0.1,1,Jul,Rest of Year,Q3,0,0.636
2011,7,3.5,Sheep Passage,0.8,0.4,0,0,1,Jul,Rest of Year,Q3,0,0.5
2011,8,2.3,Bare Bluff,1.8,0.8,1.5,0.1,2,Aug,Rest of Year,Q3,0,0.444
2011,8,2.3,Bawden,0.7,0.2,0.9,0,2,Aug,Rest of Year,Q3,0,0.286
2011,8,2.3,Bedwell,3.3,1.4,4.1,2.7,2,Aug,Rest of Year,Q3,1,0.424
2011,8,2.3,Binns Island,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2011,8,2.3,Millar Channel,0.9,0.3,0.2,0,1,Aug,Rest of Year,Q3,0,0.333
2011,8,2.3,Mussel Rock,3.6,1.3,1.6,0.1,2,Aug,Rest of Year,Q3,1,0.361
2011,8,2.3,Rant Point,0,0,0.2,0,2,Aug,Rest of Year,Q3,0,
2011,8,2.3,Ross Pass,0.6,0.3,0.4,0,2,Aug,Rest of Year,Q3,0,0.5
2011,8,2.3,Saranac Island,5,2.5,11.8,0,2,Aug,Rest of Year,Q3,1,0.5
2011,8,2.3,West Side,2.4,1.3,0.3,0.6,2,Aug,Rest of Year,Q3,0,0.542
2011,8,2.4,Atrevida,0.5,0.2,0,0,1,Aug,Rest of Year,Q3,0,0.4
2011,8,2.4,Concepcion,0.2,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.5
2011,8,2.4,Koskimo,6,1.9,3.1,3.1,2,Aug,Rest of Year,Q3,1,0.317
2011,8,2.4,Monday Rocks,8.6,3.9,2.4,6.7,1,Aug,Rest of Year,Q3,1,0.453
2011,8,2.4,Muchalat North,0.3,0.2,0,0,1,Aug,Rest of Year,Q3,0,0.667
2011,8,2.4,Steamer,12.9,6,0,0,2,Aug,Rest of Year,Q3,1,0.465
2011,8,2.4,Williamson,0.3,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.333
2011,8,3.1,Ahlstrom,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2011,8,3.1,Culloden,0.1,0,0.1,0,1,Aug,Rest of Year,Q3,0,0
2011,8,3.1,Salten,0.1,0,0,0,1,Aug,Rest of Year,Q3,0,0
2011,8,3.1,Site 13,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2011,8,3.2,Brent Island,3.8,0.3,6.1,1.7,2,Aug,Rest of Year,Q3,1,0.079
2011,8,3.2,Brougham Point,4.8,1.7,5.8,3,2,Aug,Rest of Year,Q3,1,0.354
2011,8,3.2,Chancellor Channel,0,0,0.2,0,1,Aug,Rest of Year,Q3,0,
2011,8,3.2,Conville Bay,0.6,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.167
2011,8,3.2,Lees Bay,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2011,8,3.2,Sonora Point,2.2,0.5,18.1,9.2,1,Aug,Rest of Year,Q3,0,0.227
2011,8,3.2,Thurlow,3.3,1.2,4.5,0,2,Aug,Rest of Year,Q3,1,0.364
2011,8,3.2,Venture Point,0.7,0.1,0.8,5.8,2,Aug,Rest of Year,Q3,0,0.143
2011,8,3.3,Althorpe,1.8,0.5,3.9,4.4,1,Aug,Rest of Year,Q3,0,0.278
2011,8,3.3,Burdwood,0.1,0,0,0,2,Aug,Rest of Year,Q3,0,0
2011,8,3.3,Cecil Island,0.2,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.5
2011,8,3.3,Doctor Islets,0.2,0,0.2,0,1,Aug,Rest of Year,Q3,0,0
2011,8,3.3,Glacier Falls,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2011,8,3.3,Hardwicke,0.1,0,0,0,1,Aug,Rest of Year,Q3,0,0
2011,8,3.3,Humphrey Rock,0.1,0,0,0,1,Aug,Rest of Year,Q3,0,0
2011,8,3.3,Midsummer,0.9,0.4,3.8,0.1,1,Aug,Rest of Year,Q3,0,0.444
2011,8,3.3,Noo-la,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2011,8,3.3,Port Elizabeth,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2011,8,3.3,Potts Bay,0.4,0.2,1,0.4,1,Aug,Rest of Year,Q3,0,0.5
2011,8,3.3,Sargeaunt Pass,0,0,0.3,0,1,Aug,Rest of Year,Q3,0,
2011,8,3.3,Swanson,1.1,0.6,2,0.7,1,Aug,Rest of Year,Q3,0,0.545
2011,8,3.3,Wicklow Point,2.7,1.8,0.1,0,1,Aug,Rest of Year,Q3,0,0.667
2011,8,3.4,Bell Island,0.6,0.2,2.1,1.5,1,Aug,Rest of Year,Q3,0,0.333
2011,8,3.4,Marsh Bay,5,2.2,8.8,0.4,2,Aug,Rest of Year,Q3,1,0.44
2011,8,3.4,Raynor,0.6,0.3,5.2,1.2,1,Aug,Rest of Year,Q3,0,0.5
2011,8,3.4,Shelter Bay,2.1,1,5.3,0.5,1,Aug,Rest of Year,Q3,0,0.476
2011,8,3.4,Shelter Pass,0.7,0.3,0,0,1,Aug,Rest of Year,Q3,0,0.429
2011,8,3.4,Simmonds Point,0.2,0,1.6,0.4,2,Aug,Rest of Year,Q3,0,0
2011,8,3.5,Jackson Pass,0.6,0.1,0.7,0.5,1,Aug,Rest of Year,Q3,0,0.167
2011,8,3.5,Kid Bay,6.7,2.8,1.5,0.7,3,Aug,Rest of Year,Q3,1,0.418
2011,8,3.5,Lime Point,2.8,1.3,0.3,0.3,1,Aug,Rest of Year,Q3,0,0.464
2011,8,3.5,Sheep Passage,1.8,1,0,0,1,Aug,Rest of Year,Q3,0,0.556
2011,9,2.3,Bare Bluff,,,,,2,Sep,Rest of Year,Q3,0,
2011,9,2.3,Bawden,1.1,0.6,0.5,0,1,Sep,Rest of Year,Q3,0,0.545
2011,9,2.3,Bedwell,1.7,0.7,0,0.1,1,Sep,Rest of Year,Q3,0,0.412
2011,9,2.3,Binns Island,0.1,0.1,0,0.1,1,Sep,Rest of Year,Q3,0,1
2011,9,2.3,Millar Channel,2.8,0.8,0.3,0,1,Sep,Rest of Year,Q3,0,0.286
2011,9,2.3,Mussel Rock,0.3,0.1,0.1,0,1,Sep,Rest of Year,Q3,0,0.333
2011,9,2.3,Rant Point,0.1,0.1,0.6,0,1,Sep,Rest of Year,Q3,0,1
2011,9,2.3,Ross Pass,1.8,0.8,1.2,0.2,1,Sep,Rest of Year,Q3,0,0.444
2011,9,2.3,West Side,0.2,0,0,0,1,Sep,Rest of Year,Q3,0,0
2011,9,2.4,Atrevida,0.7,0.3,0,0,1,Sep,Rest of Year,Q3,0,0.429
2011,9,2.4,Concepcion,0.6,0.2,0,0,1,Sep,Rest of Year,Q3,0,0.333
2011,9,2.4,Koskimo,7.7,2.6,7.8,4.1,2,Sep,Rest of Year,Q3,1,0.338
2011,9,2.4,Monday Rocks,7.3,3.2,1.8,5.8,1,Sep,Rest of Year,Q3,1,0.438
2011,9,2.4,Muchalat North,0.6,0.3,0,0,1,Sep,Rest of Year,Q3,0,0.5
2011,9,2.4,Williamson,0.4,0.1,0,0,1,Sep,Rest of Year,Q3,0,0.25
2011,9,3.1,Ahlstrom,0,0,0,0,1,Sep,Rest of Year,Q3,0,
2011,9,3.1,Culloden,0.1,0,0,0,1,Sep,Rest of Year,Q3,0,0
2011,9,3.1,Salten,0.1,0,0,0,1,Sep,Rest of Year,Q3,0,0
2011,9,3.1,Site 13,0,0,0,0,1,Sep,Rest of Year,Q3,0,
2011,9,3.2,Brent Island,1.2,0.2,4,0.8,2,Sep,Rest of Year,Q3,0,0.167
2011,9,3.2,Brougham Point,4.6,2.1,4.3,2.2,2,Sep,Rest of Year,Q3,1,0.457
2011,9,3.2,Chancellor Channel,0.2,0,4.7,1.6,1,Sep,Rest of Year,Q3,0,0
2011,9,3.2,Conville Bay,0.5,0.3,0.6,0,1,Sep,Rest of Year,Q3,0,0.6
2011,9,3.2,Cyrus Rock,1,0.4,1.1,0.7,1,Sep,Rest of Year,Q3,0,0.4
2011,9,3.2,Lees Bay,0.1,0.1,8.4,1.7,1,Sep,Rest of Year,Q3,0,1
2011,9,3.2,Sonora Point,1.7,0.9,3.8,2.6,2,Sep,Rest of Year,Q3,0,0.529
2011,9,3.2,Thurlow,3.2,1.6,2,1.4,2,Sep,Rest of Year,Q3,1,0.5
2011,9,3.2,Venture Point,1.3,0.4,1.1,4.6,2,Sep,Rest of Year,Q3,0,0.308
2011,9,3.3,Althorpe,3.6,1.5,8.9,6.1,2,Sep,Rest of Year,Q3,1,0.417
2011,9,3.3,Burdwood,0.2,0.1,0,0.1,2,Sep,Rest of Year,Q3,0,0.5
2011,9,3.3,Cecil Island,0.2,0.1,0.1,0,1,Sep,Rest of Year,Q3,0,0.5
2011,9,3.3,Doctor Islets,0.1,0,0,0,1,Sep,Rest of Year,Q3,0,0
2011,9,3.3,Glacier Falls,0.7,0.4,0,0,1,Sep,Rest of Year,Q3,0,0.571
2011,9,3.3,Hardwicke,0,0,0.4,0,1,Sep,Rest of Year,Q3,0,
2011,9,3.3,Humphrey Rock,0.1,0,0,0.1,1,Sep,Rest of Year,Q3,0,0
2011,9,3.3,Midsummer,4.7,1.2,4.6,0.3,2,Sep,Rest of Year,Q3,1,0.255
2011,9,3.3,Noo-la,0,0,0,0,1,Sep,Rest of Year,Q3,0,
2011,9,3.3,Potts Bay,4.5,1.1,2.6,0.4,1,Sep,Rest of Year,Q3,1,0.244
2011,9,3.3,Sargeaunt Pass,0,0,0,0,1,Sep,Rest of Year,Q3,0,
2011,9,3.3,Swanson,2,1.5,1,0,1,Sep,Rest of Year,Q3,0,0.75
2011,9,3.3,Wicklow Point,2.9,1.3,0.1,0,1,Sep,Rest of Year,Q3,0,0.448
2011,9,3.4,Bell Island,2.4,0.5,6.5,1.6,2,Sep,Rest of Year,Q3,0,0.208
2011,9,3.4,Marsh Bay,0.2,0.2,0,0.1,1,Sep,Rest of Year,Q3,0,1
2011,9,3.4,Raynor,1.4,0.2,0.8,1.3,1,Sep,Rest of Year,Q3,0,0.143
2011,9,3.4,Shelter Bay,4.9,1.6,1.4,0.5,1,Sep,Rest of Year,Q3,1,0.327
2011,9,3.4,Shelter Pass,0.7,0.3,0,0,1,Sep,Rest of Year,Q3,0,0.429
2011,9,3.4,Simmonds Point,0.8,0.3,0.5,0.1,2,Sep,Rest of Year,Q3,0,0.375
2011,9,3.5,Goat Cove,0.6,0.3,0.3,0.1,1,Sep,Rest of Year,Q3,0,0.5
2011,9,3.5,Jackson Pass,0.8,0.8,0.4,0.3,1,Sep,Rest of Year,Q3,0,1
2011,9,3.5,Kid Bay,10.8,6.9,0.6,0.1,1,Sep,Rest of Year,Q3,1,0.639
2011,9,3.5,Lime Point,7.9,4.8,0.1,0.1,1,Sep,Rest of Year,Q3,1,0.608
2011,9,3.5,Sheep Passage,3.3,1.3,0.6,0.1,1,Sep,Rest of Year,Q3,1,0.394
2011,10,2.3,Bare Bluff,0.1,0,0,0,2,Oct,Rest of Year,Q4,0,0
2011,10,2.3,Bawden,3.4,2.1,0.2,0.1,1,Oct,Rest of Year,Q4,1,0.618
2011,10,2.3,Bedwell,0.2,0.1,0,0,2,Oct,Rest of Year,Q4,0,0.5
2011,10,2.3,Millar Channel,3,2,0.4,0,1,Oct,Rest of Year,Q4,0,0.667
2011,10,2.3,Mussel Rock,0.1,0,0.1,0,2,Oct,Rest of Year,Q4,0,0
2011,10,2.3,Rant Point,0.4,0.3,0.1,0.2,1,Oct,Rest of Year,Q4,0,0.75
2011,10,2.3,Ross Pass,4.2,2.2,0.2,0,1,Oct,Rest of Year,Q4,1,0.524
2011,10,2.3,Saranac Island,0.7,0.4,0,0,2,Oct,Rest of Year,Q4,0,0.571
2011,10,2.3,West Side,0,0,0,0,2,Oct,Rest of Year,Q4,0,
2011,10,2.4,Atrevida,1.2,0.8,0.1,0,1,Oct,Rest of Year,Q4,0,0.667
2011,10,2.4,Concepcion,0.9,0.4,0,0,1,Oct,Rest of Year,Q4,0,0.444
2011,10,2.4,Koskimo,1,0.4,0,0,2,Oct,Rest of Year,Q4,0,0.4
2011,10,2.4,Monday Rocks,1.7,0.7,0.4,0,2,Oct,Rest of Year,Q4,0,0.412
2011,10,2.4,Muchalat North,0.4,0.1,0,0,1,Oct,Rest of Year,Q4,0,0.25
2011,10,2.4,Williamson,0.8,0.2,0,0,1,Oct,Rest of Year,Q4,0,0.25
2011,10,3.1,Ahlstrom,0,0,0,0,1,Oct,Rest of Year,Q4,0,
2011,10,3.1,Culloden,0.1,0,0,0,1,Oct,Rest of Year,Q4,0,0
2011,10,3.1,Salten,0.1,0.1,0,0,1,Oct,Rest of Year,Q4,0,1
2011,10,3.1,Site 13,0.2,0,0,0,1,Oct,Rest of Year,Q4,0,0
2011,10,3.2,Brent Island,0.4,0.1,0,0,1,Oct,Rest of Year,Q4,0,0.25
2011,10,3.2,Brougham Point,0.8,0.4,0,0,2,Oct,Rest of Year,Q4,0,0.5
2011,10,3.2,Chancellor Channel,0.6,0.1,1.2,0.8,1,Oct,Rest of Year,Q4,0,0.167
2011,10,3.2,Conville Bay,0.8,0.4,0.1,0,1,Oct,Rest of Year,Q4,0,0.5
2011,10,3.2,Cyrus Rock,2.5,0.9,2,2,1,Oct,Rest of Year,Q4,0,0.36
2011,10,3.2,Hardwicke,0.2,0.1,6.5,1.7,1,Oct,Rest of Year,Q4,0,0.5
2011,10,3.2,Lees Bay,1.2,0.4,1.9,1.4,1,Oct,Rest of Year,Q4,0,0.333
2011,10,3.2,Sonora Point,0.6,0.1,0.6,0.8,1,Oct,Rest of Year,Q4,0,0.167
2011,10,3.2,Thurlow,1,0.4,0.1,0.1,4,Oct,Rest of Year,Q4,0,0.4
2011,10,3.2,Venture Point,0.7,0.2,0,0,1,Oct,Rest of Year,Q4,0,0.286
2011,10,3.3,Althorpe,2.7,1.2,5.1,3.8,3,Oct,Rest of Year,Q4,0,0.444
2011,10,3.3,Burdwood,0.5,0.2,0.1,0,1,Oct,Rest of Year,Q4,0,0.4
2011,10,3.3,Doctor Islets,0.3,0.1,0.2,0,1,Oct,Rest of Year,Q4,0,0.333
2011,10,3.3,Glacier Falls,1.6,0.7,0.1,0,1,Oct,Rest of Year,Q4,0,0.438
2011,10,3.3,Humphrey Rock,0.2,0.1,0,0,1,Oct,Rest of Year,Q4,0,0.5
2011,10,3.3,Midsummer,4.5,1.9,8.7,0.2,2,Oct,Rest of Year,Q4,1,0.422
2011,10,3.3,Noo-la,0.1,0.1,0,0,1,Oct,Rest of Year,Q4,0,1
2011,10,3.3,Potts Bay,4.8,1.9,5.4,0.3,1,Oct,Rest of Year,Q4,1,0.396
2011,10,3.3,Sargeaunt Pass,0.1,0,0,0,1,Oct,Rest of Year,Q4,0,0
2011,10,3.3,Swanson,3.1,1.7,0.9,0.6,2,Oct,Rest of Year,Q4,1,0.548
2011,10,3.3,Wicklow Point,5.7,3.7,0.6,0.1,1,Oct,Rest of Year,Q4,1,0.649
2011,10,3.4,Bell Island,5.2,2.5,4.1,0.8,3,Oct,Rest of Year,Q4,1,0.481
2011,10,3.4,Marsh Bay,0.1,0,0,0.1,1,Oct,Rest of Year,Q4,0,0
2011,10,3.4,Raynor,2.8,1.3,1.8,1.4,1,Oct,Rest of Year,Q4,0,0.464
2011,10,3.4,Shelter Bay,4.6,2.3,1,0.6,2,Oct,Rest of Year,Q4,1,0.5
2011,10,3.4,Shelter Pass,1.5,0.6,0,0.1,1,Oct,Rest of Year,Q4,0,0.4
2011,10,3.4,Simmonds Point,1,0.3,0.6,0.2,2,Oct,Rest of Year,Q4,0,0.3
2011,10,3.5,Goat Cove,1.7,0.5,1.4,0.1,1,Oct,Rest of Year,Q4,0,0.294
2011,10,3.5,Kid Bay,13.7,8.2,2,0.2,1,Oct,Rest of Year,Q4,1,0.599
2011,10,3.5,Lime Point,9.1,4.6,1,0,2,Oct,Rest of Year,Q4,1,0.505
2011,10,3.5,Sheep Passage,7.6,3.7,0.5,0.1,2,Oct,Rest of Year,Q4,1,0.487
2011,11,2.3,Bare Bluff,0.1,0.1,0.1,0,2,Nov,Rest of Year,Q4,0,1
